TIME	INTERVALO	Temp Tanque 2
780.000	1.000	27.009640
781.000	1.000	27.013647
782.000	1.000	27.010710
783.000	1.000	27.010710
784.000	1.000	27.025112
785.000	1.000	27.027834
786.000	1.000	27.024117
787.000	1.000	27.024117
788.000	1.000	27.025497
789.000	1.000	27.030540
790.000	1.000	27.030540
791.000	1.000	27.030540
792.000	1.000	27.032307
793.000	1.000	27.034199
794.000	1.000	27.039000
795.000	1.000	27.039000
796.000	1.000	27.046358
797.000	1.000	27.051863
798.000	1.000	27.048897
799.000	1.000	27.048897
800.000	1.000	27.051548
801.000	1.000	27.052710
802.000	1.000	27.052710
803.000	1.000	27.052710
804.000	1.000	27.063763
805.000	1.000	27.070280
806.000	1.000	27.077473
807.000	1.000	27.077473
808.000	1.000	27.113045
809.000	1.000	27.116262
810.000	1.000	27.122869
811.000	1.000	27.122869
812.000	1.000	27.131405
813.000	1.000	27.133265
814.000	1.000	27.134844
815.000	1.000	27.134844
816.000	1.000	27.134844
817.000	1.000	27.131277
818.000	1.000	27.129143
819.000	1.000	27.133686
820.000	1.000	27.133686
821.000	1.000	27.136591
822.000	1.000	27.140232
823.000	1.000	27.140232
824.000	1.000	27.143415
825.000	1.000	27.141705
826.000	1.000	27.141705
827.000	1.000	27.160028
828.000	1.000	27.160028
829.000	1.000	27.155226
830.000	1.000	27.158665
831.000	1.000	27.165859
832.000	1.000	27.165859
833.000	1.000	27.163025
834.000	1.000	27.170181
835.000	1.000	27.171894
836.000	1.000	27.171894
837.000	1.000	27.171230
838.000	1.000	27.171230
839.000	1.000	27.171362
840.000	1.000	27.171362
841.000	1.000	27.172501
842.000	1.000	27.182711
843.000	1.000	27.190491
844.000	1.000	27.190491
845.000	1.000	27.203262
846.000	1.000	27.204823
847.000	1.000	27.207474
848.000	1.000	27.207474
849.000	1.000	27.209898
850.000	1.000	27.209898
851.000	1.000	27.207474
852.000	1.000	27.214998
853.000	1.000	27.214998
854.000	1.000	27.218107
855.000	1.000	27.220478
856.000	1.000	27.220478
857.000	1.000	27.198919
858.000	1.000	27.202637
859.000	1.000	27.200264
860.000	1.000	27.200264
861.000	1.000	27.200264
862.000	1.000	27.201330
863.000	1.000	27.192411
864.000	1.000	27.195463
865.000	1.000	27.195463
866.000	1.000	27.204163
867.000	1.000	27.210934
868.000	1.000	27.229929
869.000	1.000	27.229929
870.000	1.000	27.227133
871.000	1.000	27.238300
872.000	1.000	27.238300
873.000	1.000	27.238300
874.000	1.000	27.245861
875.000	1.000	27.248127
876.000	1.000	27.246136
877.000	1.000	27.246136
878.000	1.000	27.245161
879.000	1.000	27.256975
880.000	1.000	27.259380
881.000	1.000	27.259380
882.000	1.000	27.257359
883.000	1.000	27.255463
884.000	1.000	27.256954
885.000	1.000	27.256954
886.000	1.000	27.256954
887.000	1.000	27.259401
888.000	1.000	27.259970
889.000	1.000	27.259970
890.000	1.000	27.262215
891.000	1.000	27.259838
892.000	1.000	27.264273
893.000	1.000	27.264273
894.000	1.000	27.262697
895.000	1.000	27.267921
896.000	1.000	27.267921
897.000	1.000	27.270090
898.000	1.000	27.270090
899.000	1.000	27.272003
900.000	1.000	27.271158
901.000	1.000	27.274210
902.000	1.000	27.274210
903.000	1.000	27.273438
904.000	1.000	27.272207
905.000	1.000	27.272207
906.000	1.000	27.269781
907.000	1.000	27.278276
908.000	1.000	27.278276
909.000	1.000	27.283018
910.000	1.000	27.283018
911.000	1.000	27.281900
912.000	1.000	27.285450
913.000	1.000	27.281460
914.000	1.000	27.281460
915.000	1.000	27.287621
916.000	1.000	27.295605
917.000	1.000	27.339294
918.000	1.000	27.339294
919.000	1.000	27.343229
920.000	1.000	27.343229
921.000	1.000	27.348877
922.000	1.000	27.351082
923.000	1.000	27.351082
924.000	1.000	27.352629
925.000	1.000	27.347956
926.000	1.000	27.347956
927.000	1.000	27.354538
928.000	1.000	27.365578
929.000	1.000	27.373522
930.000	1.000	27.373522
931.000	1.000	27.373522
932.000	1.000	27.374113
933.000	1.000	27.375784
934.000	1.000	27.371334
935.000	1.000	27.371334
936.000	1.000	27.376062
937.000	1.000	27.369972
938.000	1.000	27.370926
939.000	1.000	27.370926
940.000	1.000	27.375837
941.000	1.000	27.379461
942.000	1.000	27.379461
943.000	1.000	27.379461
944.000	1.000	27.382364
945.000	1.000	27.378822
946.000	1.000	27.377623
947.000	1.000	27.377623
948.000	1.000	27.379223
949.000	1.000	27.384428
950.000	1.000	27.388950
951.000	1.000	27.388950
952.000	1.000	27.399767
953.000	1.000	27.372166
954.000	1.000	27.373474
955.000	1.000	27.373474
956.000	1.000	27.373474
957.000	1.000	27.379232
958.000	1.000	27.379564
959.000	1.000	27.379564
960.000	1.000	27.387949
961.000	1.000	27.393377
962.000	1.000	27.393744
963.000	1.000	27.393744
964.000	1.000	27.394699
965.000	1.000	27.394699
966.000	1.000	27.402847
967.000	1.000	27.420353
968.000	1.000	27.420353
969.000	1.000	27.412998
970.000	1.000	27.419216
971.000	1.000	27.419912
972.000	1.000	27.419912
973.000	1.000	27.417595
974.000	1.000	27.421219
975.000	1.000	27.428228
976.000	1.000	27.428228
977.000	1.000	27.428228
978.000	1.000	27.433979
979.000	1.000	27.414434
980.000	1.000	27.414434
981.000	1.000	27.414253
982.000	1.000	27.407745
983.000	1.000	27.418980
984.000	1.000	27.418980
985.000	1.000	27.425436
986.000	1.000	27.422710
987.000	1.000	27.428930
988.000	1.000	27.428930
989.000	1.000	27.428930
990.000	1.000	27.432112
991.000	1.000	27.456211
992.000	1.000	27.448282
993.000	1.000	27.448282
994.000	1.000	27.446335
995.000	1.000	27.451595
996.000	1.000	27.456856
997.000	1.000	27.456856
998.000	1.000	27.464489
999.000	1.000	27.464542
1000.000	1.000	27.464542
1001.000	1.000	27.468977
1002.000	1.000	27.468977
1003.000	1.000	27.463467
1004.000	1.000	27.460081
1005.000	1.000	27.460081
1006.000	1.000	27.466610
1007.000	1.000	27.469313
1008.000	1.000	27.469128
1009.000	1.000	27.469128
1010.000	1.000	27.467159
1011.000	1.000	27.467159
1012.000	1.000	27.467419
1013.000	1.000	27.467602
1014.000	1.000	27.467602
1015.000	1.000	27.483332
1016.000	1.000	27.485374
1017.000	1.000	27.488279
1018.000	1.000	27.488279
1019.000	1.000	27.490452
1020.000	1.000	27.492786
1021.000	1.000	27.492786
1022.000	1.000	27.497200
1023.000	1.000	27.497200
1024.000	1.000	27.500418
1025.000	1.000	27.502403
1026.000	1.000	27.502403
1027.000	1.000	27.497297
1028.000	1.000	27.489170
1029.000	1.000	27.491686
1030.000	1.000	27.491686
1031.000	1.000	27.494352
1032.000	1.000	27.492554
1033.000	1.000	27.494335
1034.000	1.000	27.494335
1035.000	1.000	27.494335
1036.000	1.000	27.490728
1037.000	1.000	27.495899
1038.000	1.000	27.507854
1039.000	1.000	27.507854
1040.000	1.000	27.518848
1041.000	1.000	27.519196
1042.000	1.000	27.519365
1043.000	1.000	27.519365
1044.000	1.000	27.523687
1045.000	1.000	27.529018
1046.000	1.000	27.529018
1047.000	1.000	27.529018
1048.000	1.000	27.532145
1049.000	1.000	27.525728
1050.000	1.000	27.533230
1051.000	1.000	27.533230
1052.000	1.000	27.538195
1053.000	1.000	27.536818
1054.000	1.000	27.529331
1055.000	1.000	27.529331
1056.000	1.000	27.531025
1057.000	1.000	27.534243
1058.000	1.000	27.534243
1059.000	1.000	27.534243
1060.000	1.000	27.541080
