TIME	INTERVALO	Nivel Tanque 2
1057.000	1.000	30.036449
1058.000	1.000	29.798540
1059.000	1.000	29.798540
1060.000	1.000	29.941145
1061.000	1.000	29.887899
1062.000	1.000	29.887899
1063.000	1.000	29.883787
1064.000	1.000	29.883787
1065.000	1.000	29.917156
1066.000	1.000	29.876244
1067.000	1.000	29.897959
1068.000	1.000	29.897959
1069.000	1.000	29.854992
1070.000	1.000	29.952122
1071.000	1.000	30.005825
1072.000	1.000	30.005825
1073.000	1.000	29.865047
1074.000	1.000	29.865047
1075.000	1.000	29.951662
1076.000	1.000	29.981598
1077.000	1.000	29.981598
1078.000	1.000	30.063871
1079.000	1.000	30.025476
1080.000	1.000	30.025476
1081.000	1.000	30.014969
1082.000	1.000	30.119864
1083.000	1.000	30.062271
1084.000	1.000	30.062271
1085.000	1.000	30.062271
1086.000	1.000	30.122375
1087.000	1.000	30.027306
1088.000	1.000	29.984110
1089.000	1.000	29.984110
1090.000	1.000	30.067301
1091.000	1.000	30.102501
1092.000	1.000	30.102501
1093.000	1.000	30.134031
1094.000	1.000	30.124435
1095.000	1.000	30.081697
1096.000	1.000	30.081697
1097.000	1.000	30.081697
1098.000	1.000	30.014969
1099.000	1.000	30.216534
1100.000	1.000	30.049021
1101.000	1.000	30.049021
1102.000	1.000	30.082380
1103.000	1.000	30.177456
1104.000	1.000	30.070501
1105.000	1.000	30.070501
1106.000	1.000	30.200994
1107.000	1.000	30.219503
1108.000	1.000	30.219503
1109.000	1.000	30.219503
1110.000	1.000	29.973602
1111.000	1.000	30.221334
1112.000	1.000	30.121464
1113.000	1.000	30.121464
1114.000	1.000	30.133348
1115.000	1.000	30.071184
1116.000	1.000	30.037590
1117.000	1.000	30.037590
1118.000	1.000	30.134031
1119.000	1.000	30.036449
1120.000	1.000	30.036449
1121.000	1.000	29.973143
1122.000	1.000	29.973143
1123.000	1.000	29.948919
1124.000	1.000	30.072102
1125.000	1.000	30.049021
1126.000	1.000	30.049021
1127.000	1.000	29.867107
1128.000	1.000	29.844021
1129.000	1.000	29.844021
1130.000	1.000	29.788029
1131.000	1.000	29.910526
1132.000	1.000	29.910526
1133.000	1.000	29.897270
1134.000	1.000	29.897270
1135.000	1.000	29.950979
1136.000	1.000	29.950979
1137.000	1.000	29.892012
1138.000	1.000	29.892012
1139.000	1.000	29.874186
1140.000	1.000	29.705759
1141.000	1.000	29.748949
1142.000	1.000	29.748949
1143.000	1.000	29.740269
1144.000	1.000	29.740269
1145.000	1.000	29.770432
1146.000	1.000	29.780716
1147.000	1.000	29.780716
1148.000	1.000	29.810425
1149.000	1.000	29.624170
1150.000	1.000	29.624170
1151.000	1.000	29.845163
1152.000	1.000	29.694786
1153.000	1.000	29.629425
1154.000	1.000	29.629425
1155.000	1.000	29.629425
1156.000	1.000	29.553097
1157.000	1.000	29.867331
1158.000	1.000	29.748491
1159.000	1.000	29.748491
1160.000	1.000	29.712156
1161.000	1.000	29.649538
1162.000	1.000	29.698446
1163.000	1.000	29.698446
1164.000	1.000	29.809513
1165.000	1.000	29.853392
1166.000	1.000	29.675814
1167.000	1.000	29.675814
1168.000	1.000	29.675814
1169.000	1.000	29.897270
1170.000	1.000	29.675133
1171.000	1.000	29.675133
1172.000	1.000	29.706673
1173.000	1.000	29.730436
1174.000	1.000	29.856133
1175.000	1.000	29.856133
1176.000	1.000	29.832819
1177.000	1.000	29.981827
1178.000	1.000	29.846535
1179.000	1.000	29.846535
1180.000	1.000	29.846535
1181.000	1.000	29.938862
1182.000	1.000	29.944345
1183.000	1.000	29.973143
1184.000	1.000	29.973143
1185.000	1.000	29.876244
1186.000	1.000	29.996685
1187.000	1.000	29.996685
1188.000	1.000	29.908466
1189.000	1.000	29.774773
1190.000	1.000	29.774773
1191.000	1.000	29.976114
1192.000	1.000	29.976114
1193.000	1.000	30.062271
1194.000	1.000	29.955545
1195.000	1.000	30.114380
1196.000	1.000	30.114380
1197.000	1.000	30.077356
1198.000	1.000	29.983658
1199.000	1.000	30.095184
1200.000	1.000	30.095184
1201.000	1.000	30.051533
1202.000	1.000	30.051533
1203.000	1.000	29.897270
1204.000	1.000	29.897270
1205.000	1.000	29.907326
1206.000	1.000	30.059299
1207.000	1.000	30.047646
1208.000	1.000	30.047646
1209.000	1.000	29.960575
1210.000	1.000	30.083523
1211.000	1.000	29.950979
1212.000	1.000	29.950979
1213.000	1.000	29.923094
1214.000	1.000	29.923094
1215.000	1.000	29.961946
1216.000	1.000	29.919662
1217.000	1.000	29.919662
1218.000	1.000	29.878304
1219.000	1.000	29.911667
1220.000	1.000	29.911667
1221.000	1.000	29.876244
1222.000	1.000	29.836479
1223.000	1.000	29.879904
1224.000	1.000	29.879904
1225.000	1.000	29.879904
1226.000	1.000	29.879669
1227.000	1.000	29.642450
1228.000	1.000	29.848131
1229.000	1.000	29.848131
1230.000	1.000	29.737291
1231.000	1.000	29.662788
1232.000	1.000	29.713526
1233.000	1.000	29.713526
1234.000	1.000	29.713526
1235.000	1.000	29.766088
1236.000	1.000	29.766088
1237.000	1.000	29.766088
1238.000	1.000	29.694786
1239.000	1.000	29.796032
1240.000	1.000	29.661877
1241.000	1.000	29.661877
1242.000	1.000	29.739349
1243.000	1.000	29.563383
1244.000	1.000	29.740269
1245.000	1.000	29.740269
1246.000	1.000	29.675814
1247.000	1.000	29.644510
1248.000	1.000	29.834419
1249.000	1.000	29.834419
1250.000	1.000	29.834419
1251.000	1.000	29.772949
1252.000	1.000	29.811344
1253.000	1.000	29.655022
1254.000	1.000	29.655022
1255.000	1.000	29.966059
1256.000	1.000	29.899559
1257.000	1.000	29.899559
1258.000	1.000	29.933607
1259.000	1.000	29.949150
1260.000	1.000	29.949150
1261.000	1.000	29.832819
1262.000	1.000	29.832819
1263.000	1.000	30.002394
1264.000	1.000	29.888582
1265.000	1.000	29.889954
1266.000	1.000	29.889954
1267.000	1.000	29.900242
1268.000	1.000	30.020451
1269.000	1.000	30.046276
1270.000	1.000	30.046276
1271.000	1.000	29.960575
1272.000	1.000	29.960575
1273.000	1.000	29.975203
1274.000	1.000	29.975203
1275.000	1.000	30.179739
1276.000	1.000	29.994854
1277.000	1.000	30.162148
1278.000	1.000	30.162148
1279.000	1.000	30.019533
1280.000	1.000	30.165800
1281.000	1.000	30.255386
1282.000	1.000	30.255386
1283.000	1.000	30.221558
1284.000	1.000	30.221558
1285.000	1.000	30.144999
1286.000	1.000	30.071184
1287.000	1.000	30.071184
1288.000	1.000	30.181110
1289.000	1.000	29.933607
1290.000	1.000	30.124435
1291.000	1.000	30.124435
1292.000	1.000	30.113920
1293.000	1.000	30.039421
1294.000	1.000	30.039421
1295.000	1.000	30.039421
1296.000	1.000	30.026617
1297.000	1.000	30.083523
1298.000	1.000	30.051533
1299.000	1.000	30.051533
1300.000	1.000	30.093353
1301.000	1.000	29.952122
1302.000	1.000	29.973373
1303.000	1.000	29.973373
1304.000	1.000	30.149117
1305.000	1.000	30.007425
1306.000	1.000	29.930407
1307.000	1.000	29.930407
1308.000	1.000	29.930407
1309.000	1.000	30.052673
1310.000	1.000	29.887899
1311.000	1.000	29.812256
1312.000	1.000	29.812256
1313.000	1.000	29.868931
1314.000	1.000	29.942745
1315.000	1.000	29.942745
1316.000	1.000	29.952345
1317.000	1.000	29.954403
1318.000	1.000	29.871672
1319.000	1.000	29.871672
1320.000	1.000	29.871672
1321.000	1.000	29.848368
1322.000	1.000	29.931095
1323.000	1.000	29.996685
1324.000	1.000	29.996685
1325.000	1.000	30.041021
1326.000	1.000	29.910984
1327.000	1.000	29.779804
1328.000	1.000	29.779804
1329.000	1.000	29.708042
1330.000	1.000	29.708042
1331.000	1.000	29.794201
1332.000	1.000	29.740269
1333.000	1.000	29.740269
1334.000	1.000	29.837620
1335.000	1.000	29.870531
1336.000	1.000	29.870531
1337.000	1.000	29.782087
1338.000	1.000	29.761747
1339.000	1.000	29.837620
1340.000	1.000	29.837620
1341.000	1.000	29.618458
1342.000	1.000	29.618458
1343.000	1.000	29.716497
1344.000	1.000	29.836708
1345.000	1.000	29.836708
1346.000	1.000	29.783228
1347.000	1.000	29.783228
1348.000	1.000	29.837620
1349.000	1.000	29.837620
1350.000	1.000	29.844481
1351.000	1.000	29.806541
1352.000	1.000	29.867107
1353.000	1.000	29.867107
1354.000	1.000	29.867107
1355.000	1.000	29.878304
1356.000	1.000	29.999882
1357.000	1.000	29.999882
1358.000	1.000	29.977026
1359.000	1.000	29.837168
1360.000	1.000	29.909384
1361.000	1.000	29.909384
1362.000	1.000	29.913498
1363.000	1.000	29.846079
1364.000	1.000	29.930635
1365.000	1.000	29.930635
1366.000	1.000	29.930635
1367.000	1.000	29.840363
1368.000	1.000	30.049244
1369.000	1.000	29.988224
1370.000	1.000	29.988224
1371.000	1.000	29.924011
1372.000	1.000	30.103865
1373.000	1.000	29.876703
1374.000	1.000	29.876703
1375.000	1.000	29.941603
1376.000	1.000	30.029825
1377.000	1.000	30.029825
1378.000	1.000	30.029825
1379.000	1.000	30.094265
1380.000	1.000	30.062046
1381.000	1.000	29.953722
1382.000	1.000	29.953722
1383.000	1.000	30.138832
1384.000	1.000	30.092436
1385.000	1.000	30.054274
1386.000	1.000	30.054274
1387.000	1.000	30.080780
1388.000	1.000	30.137461
1389.000	1.000	30.137461
1390.000	1.000	30.148203
1391.000	1.000	30.148203
1392.000	1.000	30.171513
1393.000	1.000	30.171513
1394.000	1.000	30.171513
1395.000	1.000	30.026394
1396.000	1.000	30.028906
1397.000	1.000	30.054274
1398.000	1.000	30.054274
1399.000	1.000	30.075985
1400.000	1.000	30.075985
1401.000	1.000	29.956692
1402.000	1.000	30.062046
1403.000	1.000	30.062046
1404.000	1.000	30.021822
1405.000	1.000	29.993713
1406.000	1.000	29.965370
1407.000	1.000	29.965370
1408.000	1.000	30.028217
1409.000	1.000	29.998285
1410.000	1.000	29.998285
1411.000	1.000	30.019533
1412.000	1.000	30.019533
1413.000	1.000	29.974974
1414.000	1.000	30.041473
1415.000	1.000	30.041473
1416.000	1.000	29.973602
1417.000	1.000	29.976114
1418.000	1.000	29.760605
1419.000	1.000	29.760605
1420.000	1.000	29.793512
1421.000	1.000	29.706673
1422.000	1.000	29.856363
1423.000	1.000	29.856363
1424.000	1.000	29.856363
1425.000	1.000	29.917839
1426.000	1.000	29.787800
1427.000	1.000	29.793512
1428.000	1.000	29.793512
1429.000	1.000	29.806995
1430.000	1.000	29.869160
1431.000	1.000	29.869160
1432.000	1.000	29.999199
1433.000	1.000	29.753292
1434.000	1.000	29.910984
1435.000	1.000	29.910984
1436.000	1.000	29.910984
1437.000	1.000	29.686558
1438.000	1.000	29.772949
1439.000	1.000	29.957375
1440.000	1.000	29.957375
1441.000	1.000	29.827564
1442.000	1.000	29.828476
1443.000	1.000	29.806541
1444.000	1.000	29.806541
1445.000	1.000	29.778885
1446.000	1.000	29.934290
1447.000	1.000	29.934290
1448.000	1.000	29.916239
1449.000	1.000	29.916239
1450.000	1.000	29.859335
1451.000	1.000	29.988453
1452.000	1.000	29.988453
1453.000	1.000	29.999653
1454.000	1.000	30.041021
1455.000	1.000	30.168772
1456.000	1.000	30.168772
1457.000	1.000	30.018621
1458.000	1.000	29.998285
1459.000	1.000	29.998285
1460.000	1.000	29.989141
1461.000	1.000	29.989141
1462.000	1.000	29.937490
1463.000	1.000	30.039421
1464.000	1.000	30.018621
1465.000	1.000	30.018621
1466.000	1.000	30.128088
1467.000	1.000	30.182251
1468.000	1.000	30.179279
1469.000	1.000	30.179279
1470.000	1.000	30.179279
1471.000	1.000	30.083298
1472.000	1.000	30.151861
1473.000	1.000	30.151861
1474.000	1.000	30.307037
1475.000	1.000	30.179968
1476.000	1.000	30.243038
1477.000	1.000	30.243038
1478.000	1.000	30.265213
1479.000	1.000	30.163059
1480.000	1.000	30.052673
1481.000	1.000	30.052673
1482.000	1.000	30.052673
1483.000	1.000	30.168083
1484.000	1.000	30.151173
1485.000	1.000	30.176538
1486.000	1.000	30.176538
1487.000	1.000	30.020910
1488.000	1.000	30.093353
1489.000	1.000	30.219503
1490.000	1.000	30.219503
1491.000	1.000	30.051533
1492.000	1.000	30.242357
1493.000	1.000	30.242357
1494.000	1.000	30.242357
1495.000	1.000	30.213102
1496.000	1.000	30.006508
1497.000	1.000	30.224764
1498.000	1.000	30.224764
1499.000	1.000	30.063646
1500.000	1.000	30.106607
1501.000	1.000	30.006966
1502.000	1.000	30.006966
1503.000	1.000	30.002625
1504.000	1.000	29.901611
1505.000	1.000	29.901611
1506.000	1.000	29.901611
1507.000	1.000	29.849279
1508.000	1.000	30.036673
1509.000	1.000	29.924923
1510.000	1.000	29.924923
1511.000	1.000	30.008797
1512.000	1.000	29.892471
1513.000	1.000	29.870302
1514.000	1.000	29.870302
1515.000	1.000	29.870302
1516.000	1.000	29.870531
1517.000	1.000	29.870531
1518.000	1.000	29.935890
1519.000	1.000	29.935890
1520.000	1.000	29.848591
1521.000	1.000	29.858646
1522.000	1.000	29.859335
1523.000	1.000	29.859335
1524.000	1.000	29.836479
1525.000	1.000	29.914410
1526.000	1.000	29.914410
1527.000	1.000	29.783916
1528.000	1.000	29.775915
1529.000	1.000	29.775915
1530.000	1.000	29.997826
1531.000	1.000	29.997826
1532.000	1.000	29.879669
1533.000	1.000	29.794884
1534.000	1.000	29.772949
1535.000	1.000	29.772949
1536.000	1.000	29.897270
1537.000	1.000	29.763577
1538.000	1.000	29.742550
1539.000	1.000	29.742550
1540.000	1.000	29.742550
1541.000	1.000	29.824594
1542.000	1.000	29.819798
1543.000	1.000	29.723352
1544.000	1.000	29.723352
1545.000	1.000	29.926754
1546.000	1.000	29.838991
1547.000	1.000	29.862305
1548.000	1.000	29.862305
1549.000	1.000	29.889954
1550.000	1.000	29.944345
1551.000	1.000	29.944345
1552.000	1.000	29.944345
1553.000	1.000	29.893383
1554.000	1.000	29.968348
1555.000	1.000	29.914639
1556.000	1.000	29.914639
1557.000	1.000	29.956692
1558.000	1.000	29.958292
1559.000	1.000	29.893843
1560.000	1.000	29.893843
1561.000	1.000	29.936808
1562.000	1.000	30.049021
1563.000	1.000	30.049021
1564.000	1.000	29.979769
1565.000	1.000	29.979769
1566.000	1.000	29.980686
1567.000	1.000	29.944345
1568.000	1.000	29.944345
1569.000	1.000	30.128088
1570.000	1.000	30.161459
1571.000	1.000	30.171513
1572.000	1.000	30.171513
1573.000	1.000	30.095184
1574.000	1.000	29.891100
1575.000	1.000	29.891100
1576.000	1.000	30.002625
1577.000	1.000	30.002625
1578.000	1.000	29.979086
1579.000	1.000	29.914639
1580.000	1.000	30.138144
1581.000	1.000	30.138144
1582.000	1.000	29.862305
1583.000	1.000	30.065701
1584.000	1.000	30.066612
1585.000	1.000	30.066612
1586.000	1.000	30.066612
1587.000	1.000	30.021133
1588.000	1.000	30.137461
1589.000	1.000	30.007425
1590.000	1.000	30.007425
1591.000	1.000	29.988224
1592.000	1.000	29.960800
1593.000	1.000	29.960800
1594.000	1.000	30.020451
1595.000	1.000	30.034849
1596.000	1.000	30.024334
1597.000	1.000	30.024334
1598.000	1.000	30.024334
1599.000	1.000	29.991194
1600.000	1.000	29.940691
1601.000	1.000	29.914410
1602.000	1.000	29.914410
1603.000	1.000	29.992794
1604.000	1.000	29.840591
1605.000	1.000	29.812256
1606.000	1.000	29.812256
1607.000	1.000	29.863447
1608.000	1.000	29.958292
1609.000	1.000	29.958292
1610.000	1.000	29.958292
1611.000	1.000	29.829395
1612.000	1.000	29.970631
1613.000	1.000	29.819340
1614.000	1.000	29.819340
1615.000	1.000	29.754438
1616.000	1.000	29.758093
1617.000	1.000	29.849279
1618.000	1.000	29.849279
1619.000	1.000	29.714214
1620.000	1.000	29.763577
1621.000	1.000	29.763577
1622.000	1.000	29.679016
1623.000	1.000	29.679016
1624.000	1.000	29.656162
1625.000	1.000	29.816597
1626.000	1.000	29.772261
1627.000	1.000	29.772261
1628.000	1.000	29.743921
1629.000	1.000	29.839909
1630.000	1.000	29.839909
1631.000	1.000	29.711237
1632.000	1.000	29.711237
1633.000	1.000	29.751692
1634.000	1.000	29.626682
1635.000	1.000	29.626682
1636.000	1.000	29.634226
1637.000	1.000	29.803801
1638.000	1.000	29.807455
1639.000	1.000	29.807455
1640.000	1.000	29.818657
1641.000	1.000	29.851109
1642.000	1.000	29.861158
1643.000	1.000	29.861158
1644.000	1.000	29.861158
1645.000	1.000	29.839909
1646.000	1.000	29.797173
1647.000	1.000	29.797173
1648.000	1.000	29.797173
1649.000	1.000	29.840591
1650.000	1.000	29.838308
1651.000	1.000	29.838308
1652.000	1.000	29.872814
1653.000	1.000	29.881958
1654.000	1.000	29.951891
1655.000	1.000	29.951891
1656.000	1.000	29.951891
1657.000	1.000	29.775003
1658.000	1.000	29.844934
1659.000	1.000	29.926754
1660.000	1.000	29.926754
